"Repeat","Value","Convergence","pE","alpha","k","a","omega","p","eta","mu","R0"
401,94182.2253675314,"Successful completion",0.00332902233720218,0.999978684702565,0.425812270385535,1.403837072261,0.00964796151073405,0.159241302256283,4.09812615683356e-05,0.00212547906440259,2.49654321178819
402,63863.0595825842,"Successful completion",0.00104656813821031,0.999998356448471,0.22732163666452,0.0127177251935572,0.0636311125806483,0.0192700625005575,3.31940543119159e-05,0.0022549582964942,2.4972411055919
403,147171.449458644,"Successful completion",0.0094488419195399,0.949811107895477,0.975699361752776,2.66192249633991,0.00433404644651169,0.168062020474115,4.52634754250397e-05,0.00208031147279104,2.49837074782493
404,96933.4477399286,"Successful completion",0.00294966496094748,0.258006199371896,0.363334263880045,0.937995719945466,0.00623975603697076,0.199958218705233,4.19696174044548e-05,0.00211722489453984,2.49808974711904
405,114631.720939832,"Successful completion",0.00133173452802376,0.999415620721149,0.999989948943118,3.90119794867066,0.00427801382604915,0.056924856087563,4.17739412264471e-05,0.0021256415340469,2.49945210362547
406,58490.4440993922,"Successful completion",0.000913285414041196,0.89859783816632,0.549176118655977,2.26796116608556,0.0657665993888154,0.0193084654714341,3.28176150063511e-05,0.00226508367138846,2.49717865682083
407,142614.276336204,"Successful completion",0.00885843468095313,0.654618058437356,0.41179157908358,0.528641182995033,0.00556303099797199,0.11908025388408,4.48510175963153e-05,0.00209165552847608,2.49859687208492
408,60156.5958043284,"Successful completion",0.000646754780107673,0.982768799650147,0.498449831950918,2.03618695397588,0.0984982343306315,0.0148705210728246,3.10921323857883e-05,0.00229874602111586,2.4967108001958
409,64649.1827291597,"Successful completion",0.000112348167647658,0.0817516353820028,0.976603138803162,3.5641982295465,0.0512103858767789,0.0575344468526184,3.42394969252093e-05,0.00223961699103491,2.5016441956687
410,93639.3736345335,"Successful completion",0.00331318703009238,0.986300140178325,0.932934239181623,3.36581677923398,0.00875565407786101,0.16903734077383,4.11581878703925e-05,0.00212312601970795,2.49667506638477
411,95224.8036095171,"Successful completion",0.0033986076452291,0.767347231462345,0.969795886872671,3.44150155105978,0.00729665481641015,0.187498293908668,4.15877956416695e-05,0.00211723615031516,2.49702545144111
412,94305.1110846864,"Successful completion",0.003140892205644,0.658061068354314,0.951330845179398,3.43547763830931,0.00888950035941226,0.177783370486756,4.10945187209613e-05,0.00212596034857869,2.49664938889199
413,152214.919787437,"Successful completion",0.00999685808984714,0.922522952770572,0.980678278924944,2.64611752618728,0.00340403915954808,0.199997823004001,4.58354100284739e-05,0.00207463555065119,2.49848249311543
414,68013.3319150833,"Successful completion",0.000111861761643629,0.88359849807431,0.925505807530222,3.50546808038603,0.739698398899324,0.0128187151946611,2.70218974615367e-05,0.00237914091562523,2.47897781702781
415,71862.8585037023,"Successful completion",2.20280265455973e-05,0.0732136415691327,0.235595945542528,0.0518543724137373,0.0568866667101984,0.0604523450177795,3.36719426323109e-05,0.00224352623501297,2.50314546831672
416,55151.7511298149,"Successful completion",0.000799850525335263,0.999993016372856,0.997684118681999,3.85753060404621,0.0740613794400339,0.0191400821505168,3.24505636109503e-05,0.00226724560994103,2.49681053547992
417,54989.3319091974,"Successful completion",0.00079965693194307,0.981954928794965,0.997629337631785,3.78839093087832,0.0796314464645889,0.0185085401743528,3.20557211862024e-05,0.00227850593277186,2.4966905820631
418,162271.490733588,"Successful completion",0.00961192850329571,0.482057832862866,0.74802968046832,1.91462788830836,0.00690792842130389,0.0889483374300909,4.49609405748228e-05,0.00208922605199049,2.49878253737869
419,55166.6081793108,"Successful completion",0.000725273551586125,0.7045342527001,0.986913795838119,3.75137531465874,0.0795501362772394,0.0195839626168959,3.19669858617785e-05,0.0022862508578631,2.49665804722429
420,83226.6537945443,"Successful completion",0.00232084643010043,0.954688250026554,0.745922524331068,2.95234763663894,0.0209835775047874,0.105283628068447,3.82832305783461e-05,0.00215789544641722,2.495055452648
421,60016.3587604005,"Successful completion",0.000946622632428541,0.998477272114043,0.423271610118812,1.58631524188902,0.0697467957263153,0.0191008135774266,3.26145042185401e-05,0.00226996977661883,2.4970030117045
422,96189.638627537,"Successful completion",0.00349180004845475,0.965054485337093,0.832442772529057,3.06282617648987,0.00676060170290872,0.195927084655659,4.17492002656625e-05,0.00211327884232656,2.49703167490166
423,69531.9573242582,"Successful completion",2.65464605537274e-05,0.198637900743453,0.999811797986862,3.61797741790087,0.632531439206635,0.0173453400350625,2.67116683990363e-05,0.0023779584420423,2.48637970082163
424,55133.39234681,"Successful completion",0.000789019632778487,0.963625248669625,0.973929895272131,3.72220891590695,0.0789014166547753,0.0177163012513853,3.20593230224357e-05,0.00227996873326542,2.49686804851484
425,143205.55156522,"Successful completion",0.00958029334062047,0.999999999994847,0.330899224830065,2.22299976129442e-06,0.00320735572594092,0.198267462947648,4.54559145927819e-05,0.0020874760747267,2.49856919286426
426,99976.8175625541,"Successful completion",1.04408190265646e-05,0.0119646987650299,0.982766978289298,5.27129152723714,0.867807236701665,0.199999868088455,2.6927838992571e-05,0.00238555586019236,5.69262618343289
427,66065.5970608588,"Successful completion",0.000675366388150417,0.999953112602851,0.226304629466723,0.167996480106045,0.0711002801342002,0.0132212601033135,3.26535581598374e-05,0.00226408495011558,2.49788493160106
428,61327.9626563866,"Successful completion",0.000998387404425524,0.554767397093243,0.942754119704293,3.70218669108067,0.0582137623907283,0.041779182924868,3.31548321702037e-05,0.00226065254286643,2.4950157018671
429,287982.664150016,"Successful completion",7.89972508266345e-05,0.991079452207375,0.678772202747216,31.5708073025939,0.0617119837732806,0.0472167207015613,3.29297526911917e-05,0.00225128896886022,2.49345042236748
430,68442.61655949,"Successful completion",0.000165808871682374,0.990906397528361,0.799217221605962,3.06221572799026,0.565035805494135,0.0138119456361022,2.72947976231306e-05,0.0023761440549165,2.48245835638078
431,94661.6727015169,"Successful completion",0.00306745251401505,0.499562975589582,0.876759389587044,3.22720560632934,0.00746367613664307,0.183107281966735,4.14139599979865e-05,0.00212164815480917,2.49726729088169
432,61899.7281314476,"Successful completion",0.00095148163626253,0.999246298397233,0.315107164775339,0.851658984862542,0.0669540283326864,0.0182183629832777,3.26093606156783e-05,0.00226780051720035,2.49725569623275
433,105052.473411256,"Successful completion",1.62236469464355e-05,0.0123752613378269,0.300925689082722,2.03918035662744,0.840148396295936,0.195845334812273,2.70122734588829e-05,0.00237923441199599,5.41260505455415
434,98741.8225764209,"Successful completion",0.00383894393941325,0.994069540013537,0.260353603582211,0.119159980134836,0.00553097010466764,0.198776938810689,4.24072361506993e-05,0.00210151564514008,2.49752792381624
435,75327.7654388338,"Successful completion",3.32286419960146e-06,0.140963236552821,0.806989349238383,3.04078834562856,0.886252869372388,0.0199671440006249,2.70067236974229e-05,0.00238384763154052,2.48714411396842
436,67714.1563570709,"Successful completion",0.0010115285250467,0.202578752693256,0.442632408424857,1.61755538435051,0.0416219100308237,0.0521156398082468,3.51852786266407e-05,0.00221509928341843,2.49725404377373
437,95690.9239248325,"Successful completion",0.00319526386202988,0.686488499972293,0.938284628740476,3.40397608503048,0.00606343540807025,0.188808110212503,4.17627035848152e-05,0.00210912880700055,2.49755484922568
438,80029.9330445926,"Successful completion",0.00216127920205854,0.510060423149115,0.92648913031297,3.44693114630363,0.0234941702555415,0.0964124943081296,3.78640714090103e-05,0.00217484124966236,2.4954473981797
439,69575.7036624384,"Successful completion",0.00153892497137503,0.302850711941845,0.991025956758198,3.63113437456442,0.0319991295230617,0.0631475353796807,3.65121089407487e-05,0.00219637067106315,2.49661637273964
440,79764.543570863,"Successful completion",1.65343673774386e-08,0.0215307075113885,0.999990281061534,3.62821473260778,0.0503285403391845,0.196579697797291,3.43750278508161e-05,0.00223643050068178,2.59014350537014
441,96205.0589861227,"Successful completion",0.00325894370909027,0.999746738136379,0.99866651013292,3.22330460497692,0.0176246481319647,0.020901565706765,4.09626880926796e-05,0.00212834064123047,2.49917116216301
442,142200.482730552,"Successful completion",0.00910710199792963,0.78944185158543,0.745024274732003,2.02215108766424,0.0035994297954628,0.180464257791694,4.55279484448976e-05,0.00207994685578867,2.49858178389641
443,88339.4516009549,"Successful completion",0.00288750886117478,0.9988856557374,0.270700454199796,0.318661633129175,0.0146185111921944,0.111733210543172,3.96970628790498e-05,0.00214289527891975,2.49632536586769
444,58682.9753227454,"Successful completion",0.000934831784581653,0.92308577183128,0.539988184277539,2.19123380792487,0.070839313185745,0.0197831419141507,3.27988419530553e-05,0.00225804595117388,2.49687598828062
445,92442.2700126429,"Successful completion",0.00338310756980966,0.98864069865266,0.617346406342,2.30986731431555,0.00871971340852606,0.149711822968274,4.10715306944357e-05,0.00213096006717879,2.49706650040108
446,63461.9917295186,"Successful completion",0.00105968331054932,0.975799387822522,0.242908631923737,0.169066149003467,0.0614410775226025,0.0189876403592305,3.31963775367619e-05,0.00225699614853437,2.49738233584866
447,61480.1252065536,"Successful completion",0.000769616977156801,0.926609608968365,0.975839892383796,3.85839451799678,0.0470530646032787,0.0146112589915379,3.37501736672497e-05,0.00227288856606789,2.49846672797429
448,69236.0797780885,"Successful completion",0.000854236303839601,0.839524895067694,0.305611962807299,0.729197436611455,0.0973854458511643,0.0337787805303346,3.17473195302099e-05,0.00226626767266932,2.49275568624284
449,72886.9575876044,"Successful completion",0.000904740580972961,0.12654986845617,0.89057569931017,3.44975224826977,0.0341954298521039,0.0854516438622927,3.58402784280061e-05,0.00222070760218047,2.49846739875693
450,56428.5635199886,"Successful completion",0.000818093947004656,0.993348739799591,0.774132929015191,3.11459497601958,0.0813544684942927,0.0180794062824906,3.19154337546803e-05,0.00228257633259832,2.49669307101204
451,141114.446970875,"Successful completion",5.78793938798018e-06,0.0245727452345372,3.35069928480986e-14,506406.412730487,0.99999950143845,0.199966484724732,2.68001518063485e-05,0.00238262023882636,4.03451673023918
452,88153.9795865955,"Successful completion",0.00309411432661087,0.818891141210612,0.53571748394164,1.958548159942,0.0127332641280953,0.119412859495978,4.02079664558145e-05,0.00213765628203333,2.49666291081373
453,149376.804413416,"Successful completion",0.00999998674341609,0.790448947489379,0.384175143773403,0.329856870932101,0.00337964764500665,0.198501138332745,4.55904301930453e-05,0.00208781822973262,2.498535018364
454,152885.750022242,"Successful completion",0.0099621345693076,0.977100560918065,0.869659147039589,2.33726697009076,0.00417162377062127,0.151253020537548,4.55618113305852e-05,0.00207838069292517,2.49858401280945
455,75947.0555082559,"Successful completion",0.000240799416209304,0.996123283009723,0.379044356294029,1.15888737477545,0.425255261397104,0.0182302347782725,2.75864263820695e-05,0.00236174137350087,2.48256441048068
456,90682.6636951523,"Successful completion",0.00288026159143871,0.992537584059875,0.970558708493687,3.56406229234923,0.0115909453522115,0.145924492904943,4.02377991114726e-05,0.00214165843185515,2.49619752286113
457,91089.5916637082,"Successful completion",0.00117045381061641,0.0561338066678803,0.724632230988892,2.75734638232468,0.0198241493603254,0.199616081132241,3.83342405101616e-05,0.00218084261713892,2.50773099778577
458,84292.8170412348,"Successful completion",0.00282157456285271,0.921803475940783,0.33976464370724,0.846316573964678,0.0165356034951813,0.0938609328268237,3.91434739311364e-05,0.00215434097167241,2.496540808883
459,60362.6453980748,"Successful completion",0.00090495481507878,0.900386281145109,0.401716250240477,1.46065078308498,0.0675633025478088,0.0179555181165963,3.27683268438038e-05,0.00226435615323697,2.49730400186705
460,70901.3657105718,"Successful completion",1.27698060539339e-05,0.285196167252126,0.92878346518966,3.45128355965328,0.707050648791592,0.0117502753835937,2.73625713099721e-05,0.00237259042238659,2.48651264190051
461,70750.837936008,"Successful completion",0.00193649602186911,0.983690524593708,0.647620456482045,2.60046302855934,0.0291424860147061,0.0588378141932148,3.66425662091963e-05,0.00220305672251769,2.49614907690104
462,97046.7408853796,"Successful completion",0.00373713498845743,0.997544524773884,0.60856060131623,2.23277724556144,0.00600771516011427,0.199995763233363,4.19234613000427e-05,0.00211927483980044,2.49729732483756
463,57168.3073731992,"Successful completion",0.000939966641616269,0.777598146604272,0.736747073334141,2.99379103907431,0.0628655333911004,0.0210951102077626,3.28959570472396e-05,0.00226864013065271,2.49711097430374
464,96257.8069351993,"Successful completion",0.00353267109977777,0.998203625317856,0.465564599978968,1.60108221206118,0.00779534533236896,0.181127389323879,4.16436639539759e-05,0.00210468518970453,2.49682374650409
465,89974.2969306869,"Successful completion",0.00210378752370151,0.214964107650493,0.815490989946125,3.1350468391954,0.0164840361888293,0.150797192854268,3.92387082975349e-05,0.00214711334769173,2.49667651941961
466,57682.9964765499,"Successful completion",0.000898111874137707,0.858799765488855,0.727798287745944,2.99092707440893,0.0615916524384121,0.0189972847963224,3.25348786432557e-05,0.00228371555800408,2.49741542779892
467,91080.9103857244,"Successful completion",0.00311887690271122,0.914481188024347,0.874668280651078,3.21219680168206,0.0118285639507614,0.146385125555586,4.05090679083719e-05,0.00213186203333186,2.49614454833877
468,89504.445701429,"Successful completion",0.00265339491998489,0.998732309781149,0.783700735472538,3.01967395254507,0.0168509074025569,0.134815383258175,3.89876517313985e-05,0.00215386528464821,2.49488925742195
469,67611.9289816332,"Successful completion",0.000117432819400086,0.99923763604656,0.970232123871345,3.60353742602032,0.742475416988357,0.012364159367206,2.70376418385699e-05,0.00238121606850972,2.47934656111701
470,55201.9074840317,"Successful completion",0.00077020506953602,0.940069838238815,0.974715845426957,3.75568816996359,0.0764344781972679,0.0175407787632867,3.23801935578533e-05,0.00226826748937316,2.49700474737045
471,66831.6628949745,"Successful completion",0.000200833841360109,0.996383502636778,0.957371041340538,3.8593064968557,0.102873106465389,0.00670365649236546,3.11649557271502e-05,0.00228642570387498,2.49844896734262
472,97180.0047221906,"Successful completion",0.00374480931836254,0.917377879883633,0.576438791731796,2.0909909008773,0.00625630451664248,0.19884170503633,4.23190611634447e-05,0.0020947666271623,2.49722897794222
473,109767.720590548,"Successful completion",4.16965558532854e-10,0.0104837232642816,0.101867670044072,7.62657284426668e-31,1,0.199998751278472,2.68245023242684e-05,0.00238437558231696,6.76927130632073
474,157232.332110713,"Successful completion",0.0099332410051701,0.522097006580918,0.929722339387138,2.48694940869874,0.0048486419319565,0.18424989970431,4.54101360215078e-05,0.00208162188091711,2.49819437129279
475,55337.2628323968,"Successful completion",0.000493763882377024,0.435598600028552,0.997522409164743,3.76296876585165,0.0797139303588483,0.0186342810409482,3.21024660420176e-05,0.00228054355787197,2.49713898234407
476,97682.1881385823,"Successful completion",0.00379409148993334,0.997465617100728,0.428498502499746,1.35176605482634,0.00573873765130528,0.199886357412743,4.21317682783286e-05,0.00211047474512025,2.49741976406952
477,102502.756547065,"Successful completion",0.00509239403284293,0.994018794043076,0.358525252952405,0.654963593726608,0.00532777315425974,0.196669839560106,4.29196631603863e-05,0.00210654543814821,2.49764399856721
478,93277.6707823672,"Successful completion",0.0030537591025571,0.716970810614465,0.999355032275192,3.58711504785171,0.00902309210461404,0.168178192923819,4.10913309564201e-05,0.00212379089728291,2.49673541317519
479,82171.5534056964,"Successful completion",8.45702581984177e-05,0.022300099559597,0.541666874731324,2.03900889843468,0.0447951878438721,0.198153367721234,3.48466476276838e-05,0.00223046563828044,2.57731904636738
480,338330.809208503,"Successful completion",9.52059134296121e-05,0.251064572725776,0.0689504578536115,388.400897996968,0.0439164431152556,0.199129129301736,3.43491182694579e-05,0.00222558880471246,2.48684535434509
481,57552.2260625885,"Successful completion",0.000858351772194152,0.875352441244446,0.981892864700899,3.85025863555489,0.0724653771188932,0.0256542454915828,3.20713341029434e-05,0.00229905012131324,2.495883330299
482,93589.3853279177,"Successful completion",0.00351714676590954,0.914490005302148,0.489247539766513,1.69494319009805,0.00798826641073648,0.154291070040449,4.14833068923253e-05,0.00211530217043636,2.49725564596973
483,302202.224982286,"Successful completion",8.5512014440635e-06,0.650447477941964,0.0281111577586375,544.793385629467,0.053190045422299,0.0498466464617225,3.38545858453487e-05,0.00223430796555279,2.49439068321322
484,80058.9467734765,"Successful completion",1.18628128444728e-05,0.020064932080029,0.994010970747328,3.58345284624278,0.0543946413133679,0.199372966421253,3.40674276010015e-05,0.00224096000988925,2.60800952371069
485,69329.6343715974,"Successful completion",0.00011732732611598,0.97931269563541,0.829337469787655,3.19925353721712,0.769221857943189,0.0130285024546997,2.70866499059339e-05,0.00237435297353518,2.47750385600281
486,67972.8103672961,"Successful completion",0.000149073501836264,0.996333157020828,0.849902827931822,3.32909145299573,0.464264470927979,0.0098114395625992,2.78760491219873e-05,0.00236297992756267,2.48975520978517
487,148968.87062322,"Successful completion",0.0099808689501501,0.999963481470476,0.542660380809041,1.18567638775577,0.00326744490308542,0.183291841870998,4.56094397344804e-05,0.0020818419223658,2.49865248948028
488,97980.9536099854,"Successful completion",0.00378231215026276,0.998159169194767,0.286600420486711,0.357070966910897,0.00612051149355037,0.191091849077757,4.20618446349096e-05,0.00210783437788362,2.49736898456045
489,58933.0914446415,"Successful completion",0.000933787696179265,0.895115442443295,0.516615322481217,2.05921949752064,0.0716892495845184,0.0205283228827102,3.25035322541232e-05,0.00226930633036555,2.49673187505659
490,76508.7997160822,"Successful completion",0.000173467002565334,0.980783143547272,0.374241984152325,1.12083713896352,0.55290247658263,0.0130300275687338,2.74502578664346e-05,0.00236648823903758,2.48382553666169
491,97474.8301748418,"Successful completion",0.00357654755667638,0.689310109275997,0.439330923608745,1.43511022224991,0.00572138678764734,0.199841833696188,4.21406450440187e-05,0.00210435382188768,2.49755624891907
492,98550.6052940956,"Successful completion",0.00386163552912838,0.999838622265512,0.28181957388312,0.303696086667515,0.00581783440201152,0.198878725285569,4.21598871277186e-05,0.00211057225367883,2.49739669883576
493,154951.212583816,"Successful completion",0.00989392745704128,0.66150076962415,0.998834422982337,2.67063406615158,0.00446126640299067,0.178275226300948,4.53180533227968e-05,0.00208665084850623,2.49831224592632
494,69309.6419615441,"Successful completion",0.000117337056365898,0.946612025800729,0.801908271213732,3.12974737514296,0.710665712848902,0.0120633718712249,2.69974458942701e-05,0.0023804025145893,2.48083157177878
495,55081.7994564754,"Successful completion",0.000760015772213027,0.995599030568213,0.999956500060116,3.83026718099122,0.0781012283798929,0.0170832834402281,3.21585632018047e-05,0.00227139587915453,2.49699946726213
496,56564.5437533991,"Successful completion",0.000791744804799377,0.445877719901027,0.937547190721368,3.5773252510361,0.0646775130294258,0.0255363131535592,3.29122404827801e-05,0.00226819191518893,2.49679698972359
497,87829.8550304367,"Successful completion",2.73341716258408e-05,0.0217409965507574,0.93167445328329,3.11799099581618,0.0257252817656901,0.199977560603239,3.80125677886424e-05,0.00218443289733302,2.54629523377296
498,94260.4377844817,"Successful completion",0.00313333173136428,0.968576279435831,0.563657212468839,2.14673496089713,0.00991758664972309,0.165259263571715,4.06570906488799e-05,0.00213387839698554,2.49632560398672
499,55663.2874163365,"Successful completion",0.00075511627255839,0.99996924550782,0.907708059461406,3.54571764575406,0.0868465010243452,0.0186085382502616,3.1528337810367e-05,0.00228908040136919,2.49636381794438
500,62085.2408759379,"Successful completion",0.0014654964529944,0.794669615318963,0.969944057447713,3.68383176938919,0.0386154773859889,0.0391791088566261,3.53717246664497e-05,0.00221578659733199,2.49669365882176
501,65332.3527635507,"Successful completion",0.000161569234820111,0.859156998808245,0.98885951574364,3.6734145112994,0.478556278980116,0.0126451445481951,2.73770289056933e-05,0.0023741055508488,2.48663232452694
502,83848.4455987942,"Successful completion",0.00205495786916188,0.971747006708572,0.333381825617014,0.391677762138807,0.0523644277484543,0.014749069616275,3.53362499479444e-05,0.00218083101282624,2.49826787891131
503,98654.0027040572,"Successful completion",0.00385424450995531,0.999999646062597,0.281038230592874,0.304549386440704,0.00545475541595183,0.199981461522075,4.237820814186e-05,0.00210093628295263,2.49754558768579
504,69217.7862281351,"Successful completion",3.71210541765025e-05,0.249366995093496,0.999898199058553,3.66512809471779,0.999946038058452,0.016876698175381,2.68038076077949e-05,0.00238588438700382,2.47472915707852
505,82375.2109837613,"Successful completion",7.5511329728695e-05,0.0232197051518089,0.539495699442641,2.04596083367634,0.0408676814885237,0.199999771985437,3.53445454525564e-05,0.00221801654537752,2.56756823647368
506,93877.5921962662,"Successful completion",0.00313596298803903,0.759340714758328,0.949126207369603,3.44033397917692,0.00829155902341323,0.171811762070859,4.09145600423628e-05,0.00213317902773085,2.49690755271658
507,97201.7466666988,"Successful completion",0.00225610992287823,0.106876329190729,0.408522263308729,1.24314208693882,0.0128462424222472,0.199728496593143,4.04266008134209e-05,0.00214818536353323,2.49958730302504
508,96971.0977747291,"Successful completion",0.00358164239157529,0.731368873042762,0.521405835417389,1.86286612062762,0.00601240097976324,0.197613642976491,4.21156579534214e-05,0.00210735975464598,2.49743580195865
509,89240.8385024804,"Successful completion",0.00244524136844412,0.880913555139353,0.977392294111043,3.59053870977074,0.0217318621648717,0.129322516967691,3.78961021937901e-05,0.00217594043851082,2.49377153873784
510,57619.7466067877,"Successful completion",0.00113179864814607,0.895466366259046,0.869595813367429,3.42946832961933,0.0537505390302389,0.027023265644986,3.38153415992144e-05,0.00224168779489478,2.49677423142869
511,71311.1956508846,"Successful completion",0.00156825081128223,0.941733719865657,0.346664758546716,0.738937674009118,0.046916144751859,0.0131101594348782,3.45728033646373e-05,0.00223295264381274,2.49862558810949
512,153502.131825334,"Successful completion",0.00996521390278661,0.813321657586966,0.501273870588202,0.963583878803755,0.00503142247234131,0.125468672508477,4.5342333104726e-05,0.00208383835561956,2.49861583083617
513,154604.110978699,"Successful completion",0.00995658879288373,0.851814843678896,0.675018651312044,1.70056757139953,0.00523051862794304,0.123251827673317,4.51170577547528e-05,0.00209399388973251,2.49857752768668
514,59196.8672425512,"Successful completion",0.00106329321597372,0.556330245591244,0.908000014641398,3.52304306654465,0.0442361574714062,0.027874549004954,3.51019660112632e-05,0.00220996826074662,2.49747144830635
515,55604.1193458709,"Successful completion",0.000673942925270236,0.781328417733054,0.935946305733884,3.62183389746558,0.0813499173245697,0.0158623681285696,3.21259405844732e-05,0.00227140388284215,2.49718688146445
516,96035.520576838,"Successful completion",0.0034598011330084,0.905993313337704,0.966946574159825,3.4363034613067,0.00686258825272027,0.196371685986593,4.16876473723364e-05,0.00211716145983803,2.49700281695949
517,96763.8035374936,"Successful completion",0.00364116798566783,0.999897023704045,0.694222052253287,2.58573901181612,0.00597300917836249,0.199999999996907,4.20587903447461e-05,0.00211056431395406,2.49731217662686
518,56063.8898002579,"Successful completion",0.00056297627181102,0.861983905919103,0.996289370888011,3.78352603910692,0.0988957750279799,0.0139943406263929,3.09626573394305e-05,0.00229674724851302,2.49694144123663
519,94488.1195438164,"Successful completion",0.00349859257239368,0.964537307443046,0.633390362769534,2.34998417664102,0.00808029380289846,0.169600282274113,4.1447402769996e-05,0.00211210080155885,2.49692915115186
520,76453.6121808085,"Successful completion",0.00113319860718134,0.125656489010699,0.929271424049864,3.42640658518252,0.0226131406064933,0.0903462755991761,3.77378374302217e-05,0.00217845185807099,2.49895714614795
521,96512.183466117,"Successful completion",0.00332818857782357,0.997402741788163,0.94975973651792,3.43819097300796,0.00751969871763255,0.199545628606257,4.13941326858778e-05,0.002117795038455,2.49662480008159
522,78396.3309885729,"Successful completion",0.00162609522187178,0.933871263846753,0.466514791548558,1.54979750837836,0.0294426630704652,0.012703291030045,3.68213447539029e-05,0.00220339073658159,2.49916507908292
523,123527.13776949,"Successful completion",0.000101777161208136,0.971289872400512,0.183239423920803,0.182659973946742,0.997459690642071,0.0699032568599417,2.67335239284244e-05,0.00238078090124957,2.34363246906247
524,96878.0083455788,"Successful completion",0.00335333393038854,0.448880037504646,0.45460107713778,1.50860275209504,0.00692014103143198,0.196400229342281,4.17931133508424e-05,0.00211571264875452,2.49735915584357
525,66904.7837930953,"Successful completion",0.000201354005613679,0.980158619251283,0.994953679863845,3.92886478676522,0.0947004649049233,0.00663419038157459,3.14965632854689e-05,0.00228157441521803,2.49858959242104
526,150385.42457745,"Successful completion",0.00962213135163256,0.815682529165117,0.455135112987337,0.743322746454668,0.00574397319284534,0.115185105169539,4.49447437501399e-05,0.0020870962872561,2.4985487307565
527,58581.2995040971,"Successful completion",0.000509963684367844,0.867607202998452,0.754973935158197,3.13890657210179,0.0922968492865169,0.0118835082722106,3.14482676510951e-05,0.00229036186670672,2.49757401869487
528,67209.5051803566,"Successful completion",0.000786150722781383,0.683224379280801,0.731590860508723,2.74397225910356,0.127985210405417,0.0340918261111437,3.00380805863465e-05,0.00232754240077097,2.49068844152601
529,134610.961159708,"Successful completion",0.00754481116753205,0.768999779854494,0.894534705927863,2.54857191877906,0.00360048207614762,0.113025436618012,4.48550898413975e-05,0.00207758587702385,2.49911493204937
530,71635.3979413281,"Successful completion",1.44695947270071e-05,0.198814622397009,0.832079465276674,3.1390796501419,0.748899945706641,0.0161453681776889,2.69356387790487e-05,0.00237627376586288,2.48497603187301
531,66906.0116116307,"Successful completion",0.000143866321341912,0.845296573074063,0.967369395921741,3.5571362382481,0.606942932602485,0.0135075260739368,2.72793403156821e-05,0.00236716422240648,2.4819289370822
532,66195.4801802277,"Successful completion",0.00153219375867658,0.99217851083038,0.995753284561991,3.40032196699201,0.0517547901411056,0.0140284658200859,3.45272415864349e-05,0.00223163542703823,2.49836784018546
533,76397.2711915331,"Successful completion",9.34109447472684e-05,0.977081980794881,0.470228811268171,1.77181133672521,0.906523720254904,0.0110720964278084,2.66771494739217e-05,0.00239051696857936,2.47747534099184
534,63932.958894899,"Successful completion",0.000852012184970966,0.973617249834654,0.245821872768121,0.210712821258866,0.0796315659140459,0.0173696584717256,3.18405655617293e-05,0.00228598689729721,2.4968972307061
535,69015.3115390975,"Successful completion",0.000334021265876091,0.0862611076686107,0.432642861371033,1.43379181432029,0.0623902635607655,0.0556376117599588,3.25881615876266e-05,0.00229544775550414,2.50138217170501
536,96070.6317986437,"Successful completion",0.0031969852085519,0.489692669903476,0.831860380657681,3.07207716484299,0.00613987251329899,0.199868094067925,4.1922004345499e-05,0.00211138222289271,2.49755858579563
537,93705.444186816,"Successful completion",0.00340761023164375,0.827901297994638,0.76187313001008,2.79355571770515,0.0100855083687606,0.162579081894164,4.1069728033978e-05,0.00212051213403936,2.49639590359079
538,135684.234830359,"Successful completion",0.00822374599058934,0.689787483825887,0.845879504115054,2.37969738326088,0.00538014718880415,0.142891248719934,4.44807328704563e-05,0.00210456407286193,2.49835668795147
539,62620.8881996041,"Successful completion",0.000392625525893539,0.210564148742358,0.999346604590093,4.00788240006386,0.0710419677372476,0.0408960133110916,3.30880337501504e-05,0.00224002832156731,2.4961861302075
540,55014.5861238958,"Successful completion",0.000772476151540255,0.998335146929821,0.999808924840883,3.7788798648503,0.0840231338605187,0.0176235636181011,3.18595193647045e-05,0.00228394815562169,2.4966688464998
541,62685.1016145118,"Successful completion",0.00137061385759626,0.965225541788935,0.89509875208713,3.48990347082415,0.0480106218293835,0.0438696768598157,3.44648230475997e-05,0.00223337275605181,2.49527999671519
542,91411.3598097914,"Successful completion",0.0011849959781412,0.0768513975207742,0.986357645385163,3.49022447061349,0.0107158621004851,0.197503525189519,4.06710267732867e-05,0.0021307411886877,2.50159373086718
543,81660.5292062152,"Successful completion",0.00201684184871274,0.363258162432065,0.469959484493438,1.75198564497171,0.0237143284028412,0.0973342790679846,3.76466649024274e-05,0.00217520327264709,2.49581800875931
544,113837.15396201,"Successful completion",6.37756819917854e-05,0.0314159999915985,0.303239025869629,1.31142279445789,0.986535818641895,0.116162407443084,2.51871024615148e-05,0.00248657607305399,3.12544682674443
545,152244.745287014,"Successful completion",0.0099377199067094,0.830024953970488,0.745232459295098,1.95507340884106,0.00433640554473171,0.160201981727635,4.54047215431861e-05,0.0020804309263647,2.49847248902199
546,55914.9983067073,"Successful completion",0.00096558524148971,0.999999865528562,0.926158746729914,3.57573032161818,0.0629058615040798,0.0187825819447963,3.31139616047955e-05,0.00225812106551771,2.49734154741808
