"pE","beta","alpha","k","a","omega","p","eta","mu"
1.3582025991529,-0.835582729395573,0.992754602574313,0.390333419838273,1.77275719180746,-0.206554579596924,-2.15314891694696,-11.1093066011137,-4.89420934360485
-3.6795310444164,-1.48851176744195,-2.15270591649711,3.11900084210182,0.915028738865308,-0.214406309894779,-4.28751686452218,-9.60117353810717,-7.28708526393591
-0.0888745688442283,-1.21393351749909,-1.26576440792658,-1.66801958955725,-0.84124632221391,-0.618999676146553,-1.67396290206785,-9.78633092618857,-5.23090878771574
1.14425244642979,-0.970352311040035,3.03091190002653,0.103990708903308,0.101462014552191,-0.305308780371449,-0.707931225220241,-9.96181460152953,-6.70252334171465
-1.2867233402565,-1.03118280216262,1.10950888583917,1.92911442328817,1.95125841015557,-0.667148470984111,-1.67811186966432,-9.41962297868592,-4.9902920481166
-0.762143788284991,-1.0284264642508,1.50928610308359,1.89836240824934,2.23966791152066,1.14699655959445,-0.111191643488787,-9.24858115868214,-7.48665512770988
-1.19915379791002,-0.711023286454632,-0.331905320232254,-3.71878580352921,1.13516604492568,-0.0567878437814611,-0.449476290350418,-9.87308163318576,-4.82279300068639
-1.7922260308443,-1.32465704271448,0.379856504535925,3.70071015554072,-0.242161626924661,-1.21623895505079,-1.58764403355184,-9.56164079074692,-5.01009838320293
-0.345202285449483,-1.91215300332658,1.37895774766796,-0.0391081909200059,1.16858629619562,0.681702777176154,-1.14817200413959,-10.9202464438129,-6.01232299662783
-0.348590238383345,-1.1698552695818,2.074588294744,-0.450801063004823,1.83243031133749,-0.411008202955302,-1.33703909876384,-10.2460354752242,-6.43382161042724
-0.537173035647128,-1.66057679595146,-0.467569829928984,-0.332818653173514,1.48215404790757,0.127074251950969,-0.455023921712292,-12.2080137617819,-7.45190400596169
-1.71555381102335,-1.22225658653857,-2.30970860215158,-2.278422686486,2.08112175511518,0.42968445780407,-1.13785989796855,-11.0905637125314,-8.79074174896605
-1.82524199285786,-1.39398014364307,0.513999736905844,-1.64482782099545,1.0270583012211,-0.547689526128425,-4.86542922490889,-11.520225000447,-4.7790975513347
-1.19125754972438,-0.706556540887034,1.07547237914549,-0.382946246749526,1.74171660919283,-1.19866153800748,-0.748144920794096,-10.482749329069,-5.94242749826001
-0.136361102344133,-1.36520767206721,-2.37141655230707,-0.655218862406698,-0.864457297202485,-0.17865305860516,-2.01714050705862,-10.1584695752707,-7.49752398524312
-1.01515285490406,-1.65183439512021,-0.844834258340684,-0.342272962303097,0.645622856070375,0.265838948996816,-0.517175463938708,-9.66573285827605,-5.65714051362496
1.79736368694202,-1.05176968113742,0.46653013307359,-0.828073988675618,1.98387522628151,1.29876832416586,-1.75193195848564,-9.55690431022993,-5.14370178299399
-3.03587627518516,-1.86681014547133,1.11431162740469,0.242300679631326,2.11225965076526,1.27665632897883,-0.188116412568172,-10.3311094762711,-4.81498004989956
-0.232237905929102,-0.719516212210023,2.40301775380757,-1.68925263960658,1.63065341438511,-1.08219565423063,-0.295483253259687,-9.24568108083612,-5.67979014479516
1.37958814037386,-1.18407631490572,-0.0970741360710244,3.09243858060559,1.73646901393976,-0.00388791547955849,-1.20277521865721,-9.57202361407279,-6.60741054831359
-1.97456635940692,-1.80042814369505,0.270108193588518,-3.07936199180144,-4.46036035880324,-0.251665437709181,-3.29700367097307,-11.0361896179387,-4.85408761130087
0.245010286573232,-1.05336864006511,1.02847608297793,-0.522971148213529,0.36310097490109,-0.26473883101829,-0.900723394735451,-10.207093437726,-4.72733621852513
-1.34596157207439,-0.704447456676861,1.79424898157525,3.24839347218022,2.15867671148688,-0.442692051661943,-0.896405796181102,-10.4069176142604,-4.6073463127031
-1.92296180707281,-1.00100854023558,2.30325798236434,0.599000118219246,-0.191632038486854,0.445400188165479,-0.0128466228068101,-9.99125541551276,-5.02199751767103
1.11633284955254,-1.31838767326562,-2.81756722875082,-2.72936598921388,0.894334169321134,-0.528919449399218,-1.60246623143628,-9.40471362188981,-5.97294020538795
2.14334613272292,-1.47255839299542,0.0116333476013572,-0.364188910051273,2.28395579770673,-0.265318202502299,-0.692843204063035,-10.6690129350128,-5.04275034119812
-0.513118437925658,-0.83447545463737,-0.616645460296701,-0.298578022852766,1.75367899013287,1.34982573276061,-0.123042996295321,-10.1208020949768,-5.397801654477
0.686173642529817,-1.84815956567312,1.70016376954103,0.0326352350423595,0.911183168281833,0.731815015917588,-0.907906527253338,-9.23904111074521,-6.22794717061
-2.25591276347389,-1.73089179693784,1.42701097532275,-0.202287348662626,1.81637720710121,-0.458072874983529,-0.637306302542028,-11.2944142739429,-5.09965582230877
-0.472732770379895,-0.779368746500554,-2.01794907687344,0.503414364932425,-1.14704691264324,0.801384860401421,-3.05786120680827,-9.67185246749701,-4.62107370638196
-0.972494149350813,-1.49947281639663,0.90846794676004,-1.81547327570323,0.381333224118666,-0.696692893417903,-0.26868635105804,-9.56143583556688,-6.21675100591449
1.48044667521718,-1.40519091201688,-1.17879538674623,2.2888143396195,1.95029050412336,0.00257717010714856,-1.09557620106892,-9.73588167884099,-5.43377660327177
-0.206667090952516,-0.88290771850149,-2.51292919539799,0.279580091434023,-0.422193624957102,-0.846424785251004,-2.07421722703248,-9.21373052643516,-5.68193626653109
1.45042837818729,-1.7296217980056,2.67684055288525,0.193725903776558,1.82745966940404,-0.985531885708749,-1.34792619217588,-12.3039874610241,-7.9859824052712
1.46561196225902,-2.23393324864156,-1.67945367291707,-2.02282086290751,2.23786241131698,1.0385285064812,-0.2283748670333,-9.22021842774027,-6.91480945610237
1.35130146965442,-1.33695902552667,0.606129351419501,1.1638321133711,-0.129031648407999,-1.06566199789698,-1.11039788138267,-9.50422583023099,-5.47029787189574
-0.241845170867185,-1.22667159123915,-1.56089856812664,-0.0865762499889225,2.27501193266849,0.939680592123734,-0.679482272151569,-10.0386919469731,-7.65513143222464
1.12262422447614,-1.31401842585599,-3.88805114568626,1.27717734281842,-1.34666178997563,-0.549610079621797,-1.80492818008461,-11.087599627354,-8.23441122228419
0.528876912460839,-1.43917408934496,0.0853070815116018,-3.03141746877493,1.98131583600458,-1.28694579317394,-0.370049124274762,-10.0113281981107,-6.35494180842823
0.896270085435751,-0.806106884012593,-2.35995308047584,1.51529545737667,1.51228008835289,0.719200684273048,-1.9638617285819,-10.89058610008,-5.57401433787307
-7.37749668479665,-1.26569495602111,-0.92961738099229,-0.997625932006197,1.73374611059642,-0.34252530964057,-1.48400601366663,-10.0623267250114,-5.12974911261758
-0.0988140286047489,-1.15993694156923,-0.320988338753612,-0.930366258456939,2.1664572425289,-1.29467968155953,-2.01379432129883,-9.40775862455791,-5.69116637285954
-1.26497370370057,-0.722499098713691,0.352724571762797,0.589374262016968,1.71301055409917,0.60875241587807,-0.128663348593046,-12.1985178940892,-5.30432291875939
-0.49032700049456,-0.891996694234073,1.42867274357242,2.90552408949083,1.99830226365609,-1.27867797040319,-1.33982758140489,-10.3330627694527,-4.88220311816106
0.458975058053695,-1.69526523019041,-1.37387062276501,-4.95504288817659,1.82958363395318,-0.159058905049875,-2.60644622619213,-9.38174228416231,-6.38096723915376
-0.611145626924927,-1.4982779472309,-0.162659002115311,-0.611936108434465,1.13471405896921,-0.601607104153307,-0.171691071000481,-12.4242297860086,-4.76673741169163
-2.07919539372377,-0.716340109041571,-0.208176116400175,-0.326692010778225,1.36659276447181,-0.00476347866600483,-1.55878759530968,-9.44361548408596,-5.74045032130425
-1.13293712259424,-1.09673394166963,1.01372117900037,-0.168893141403226,0.703530365387308,0.372293855734077,-0.29628687304322,-9.24937134703142,-6.05574483579121
0.699403861991931,-0.905525262670478,0.918590437337773,0.903618703819734,2.14333187184894,-1.09757718905365,-2.56662382650674,-9.62439601535896,-5.77326917284025
-0.332441120807678,-1.38996606248079,1.59431251472471,2.44028438930582,1.80307874848574,-0.808156483085789,-1.51826984051172,-13.9527715582731,-4.83307603376743
1.3140844769895,-0.897278700127601,2.05613560500995,0.519841489836979,2.02300082972027,-1.0320983323514,-1.9666187180703,-9.97431584761563,-5.97104585937286
-2.16579275836331,-1.15495767111625,3.00156047247414,2.22170515257762,1.72725082985319,0.788158510099984,-3.75108730275011,-9.5434868567652,-4.67621636593065
-0.261916121771692,-0.764432291795857,0.20316281272204,1.13809201896831,1.0148647171421,0.308427826016848,-0.437763752452567,-12.7794054597403,-6.5118429060213
4.18168386780288,-1.74801873624823,0.0894025651147678,-1.83319274380854,1.99545975763897,0.315976946759489,-2.20183454550143,-9.37810355937533,-6.13327030883575
2.12229280254578,-1.54699204677546,-1.5806866663809,-1.70929732611132,1.70343776843742,-0.263376343218227,-1.41195984025152,-9.50273871284925,-5.06714784053808
2.05517083254502,-1.98061054703568,-0.0829613096830493,-1.44150637022464,1.24163570070438,-0.162951038515981,-1.64503493199501,-10.5420036195661,-5.9610023579167
-1.55023277840906,-1.69176121395168,-1.07833729811194,-0.268867510704453,1.638929983892,-0.367354585249848,-0.842288813347395,-9.50341117882447,-4.94455221506202
-1.89482159050491,-0.711637887830812,-3.18378147468203,-2.34806999472803,2.09895975057263,0.736064423378013,-0.991398988600798,-9.60839166543464,-4.89557850693748
0.632702199749885,-1.52087375343408,0.552867038891653,-1.24377255274499,1.66064908515276,1.00561778396357,-0.018353049766199,-10.9702774263676,-5.94059459348938
-0.647662537703459,-0.940600815062527,0.158575117745236,0.290623133671647,0.708233063629147,0.366761667660636,-1.92869111606634,-9.61117423587172,-5.15696082437634
0.64888043960277,-0.881224951726837,-1.81443018354238,-0.404760247857623,2.1378374233998,0.223801307526557,-0.542376390660309,-9.28243741848599,-4.68409410343335
-0.752057062591859,-1.95075216357649,-0.926123779743936,0.26337345692988,1.30966764472794,-0.419262435478719,-0.0447911649208386,-9.37162808284614,-4.94277884318316
-1.46508303379188,-1.63046824982783,0.33522681459935,1.58296396853565,1.10963521531871,-1.12322472195264,-0.949312420059238,-9.45734862406761,-4.765872959508
1.27908686946694,-1.5691699163608,-1.62129833172039,0.584550572568478,2.04199541403942,0.220215024009078,-1.40923921566527,-9.58737930086868,-4.67937239003416
-2.27050941940054,-1.96309315151194,-2.23901636542939,-0.441016636920273,1.99258727279518,-0.814172577809627,-0.35428119182365,-9.73559613481655,-5.82423857202138
-0.133079893105265,-1.9161972270833,-0.287511951492535,0.893344389708108,2.12692847400288,0.596303167362662,-2.82114401265247,-10.1184410329823,-5.02842172065262
0.0460299650773824,-0.700182626688924,-0.593808149838388,-2.102809286701,1.73879608349683,-0.505173179133564,-1.00535967070373,-11.2633366141772,-6.55732764389233
0.405419105253159,-0.704366443946116,1.69540417310635,-0.97631925438533,-1.33633009418637,0.337205254113296,-1.2545367576724,-9.40850874464211,-4.75497085216752
-0.695442127601764,-1.865446988325,-1.04528013637552,0.379974417251741,1.58130019016109,-0.96993509997694,-1.84061472508118,-9.54333806904742,-5.00494351705092
-0.0455557422798429,-0.771922387743389,-3.74258191388989,-1.65685361906309,1.69135154475932,-0.605180075683343,-2.46043542795437,-9.44810656112663,-4.90797390060143
3.04287284231059,-1.10708588329488,1.83536439552418,1.7617623025513,2.12424772904568,0.811104480253188,-0.257741262048456,-13.2103187609202,-5.75802508698989
-0.0684170866206231,-1.35410003053619,-0.687506647757217,1.71697787382719,1.98604327292951,0.764215370056409,-0.939395681896161,-10.9562099604056,-5.00236005435551
2.09432344419828,-1.27324788115695,0.539898782779044,-0.0885104880357722,1.71400296413323,-1.22247734100164,-0.96767142844598,-9.72336038734286,-5.36863543872547
2.36907079849516,-0.96076323436714,0.186241503759581,1.2292776574756,-0.309050119385263,0.971001299956582,-0.865542586146701,-11.7281073802154,-5.0289938530747
0.441997879432286,-2.01739789277822,-0.504667177797742,-0.869299509030103,0.311171272633947,-0.960363340358807,-0.558448895128642,-9.55654747411393,-4.83836592127073
-0.361114612329691,-1.44508927157138,-1.47705262899746,-2.65587038806809,1.92367724271709,0.262695713826763,-0.756242376510689,-9.78357248328343,-4.69958099416704
-1.75757199657236,-0.988014953801239,-0.28617482051366,-0.238998680807523,-0.00378780254282093,-0.0730720008901906,-0.813124505738163,-10.4732994687208,-5.23966384662404
2.67110288095062,-1.48377622069195,0.535536990386597,-0.15189594639067,0.71189977219705,0.137715849372056,-3.61511635671464,-10.1466498046627,-6.44805814865184
-0.841452780057026,-0.837878338858173,0.0834177433751249,-0.659133123619657,1.29740887901102,0.567714629369205,-0.931705288846017,-9.60668703890253,-5.91321670054297
-2.73883046990876,-1.68163860350995,0.661607226831599,-1.48190191117696,2.1355805388392,-0.0723707173495405,-0.877622535249554,-11.0293746549563,-6.60971601051697
2.89758529035396,-1.20671130234216,0.991382630886654,0.0279927351972278,0.862352238882308,1.34411620806833,-0.780168657896338,-11.4313170842888,-6.0401371309725
0.947421242323593,-1.55865036792714,-0.0527207145111394,-3.93393469406136,1.95285434025179,1.32976058948622,-0.795703540784554,-9.83868777595664,-4.92218109695198
-1.79636362164997,-1.73268337287028,-0.470674480021848,1.22924291657399,0.0733325289026982,-0.25753071955524,-3.1488904198011,-11.4814251954789,-5.06548789167107
0.197780832556714,-0.733451589004843,-4.97906003323186,0.239802911075779,2.05292926240287,0.262734130742376,-3.20919111581295,-11.5810013503979,-5.39390330276411
3.03410332480055,-1.47538696370887,-5.60000335410532,0.58171807380394,0.936507717810799,-0.375178792069728,-0.647525640954807,-9.65668045242809,-5.05402916983171
0.345324615606588,-1.23311825825037,5.28060909028104,-0.126439705822724,1.70118415989502,-0.151217346807332,-0.342708105601962,-9.78290975333027,-5.23568915632324
-0.386706968321518,-2.196451617174,-2.11250966810863,-0.94831502316291,-1.0817103120797,-0.674548173196468,-2.54216021824756,-10.3959957852636,-5.71020395701144
0.609792553716472,-1.14261500129742,-0.328239019782808,-0.155445973389956,2.08704937376648,-1.36367696579648,-0.439898998490391,-10.5345387891302,-4.8578405681307
-0.75459629474476,-1.02807156870875,0.933992361195191,1.34151116253576,1.21714410225192,-1.29904293836003,-1.13507882755453,-9.66835092990828,-5.05294738534169
-0.810800168452481,-1.08321518128199,1.05920783398579,0.345663421132089,2.21515820208018,-1.17887209591915,-0.0214706138600973,-9.39567423504037,-4.85311005128579
-1.26702101732117,-1.47501650850872,1.91874862134009,-0.427351332954194,1.27286364068041,0.657708233070844,-1.10100050274895,-12.1793162323446,-6.32459258107078
-0.53441020763294,-0.784285479810134,0.438359071929061,1.45807026657828,2.27764158737755,-0.0743285884133436,-0.938862015067383,-9.21793562419782,-5.52652402612311
4.13305484868485,-1.04838664397329,1.13197585241342,-0.76038311352944,1.34645761710827,0.897809411816475,-1.45568284978922,-13.0230955102285,-4.63349334845058
-1.70201482269851,-1.50885996752225,1.71312597471024,0.328717689283407,1.58652446330339,0.19675886725415,-1.04951315872925,-10.9260162776812,-5.57606846962554
-2.30095378341988,-1.36538698936242,0.459011494489166,-0.178516746690066,1.59081809715029,-0.790166324497769,-3.25516044596825,-10.3229414113723,-7.16116289988612
-1.7995413290759,-1.80673075987198,1.3444705945425,-1.00070185941943,-2.09926683762441,0.263256274733442,-0.998501369167667,-9.36703066492909,-5.23599634669629
0.800152500469197,-0.809634348437545,-3.75547931694097,0.221611360793217,1.8585972211043,1.02530695388796,-0.0779173949247837,-10.9011851478974,-4.64721142926514
0.486393574378806,-0.731388163933095,-0.335452461759216,-1.2013739741342,1.63427680047891,0.738156945353173,-1.02576963731942,-9.43922541567687,-4.75192503748489
2.10506108499146,-1.12252224696362,1.94483526776615,0.173364500359476,1.16425057431011,0.00982288048310751,-1.27396230164598,-9.36241298727819,-5.19852339468684
0.721781035583587,-1.46179853366325,0.607397969745402,-0.210493207503483,1.76032583124558,-0.185260195596859,-4.11059246964132,-9.96102807786599,-5.0065365467713
1.03083495847575,-0.69585707403695,2.50481938276473,-1.89841352956694,1.8202568803934,0.374843310963125,-3.95128878152957,-9.6438271575802,-5.29240444906115
0.0845933130587136,-1.64026899153751,-1.56993894325248,0.496880607127921,1.47767532638576,1.00807425453582,-3.71941278888117,-10.3341097119876,-4.67485161828103
0.662574379063709,-1.06401150180403,-0.773081981682279,0.192570027482324,0.532796373199526,1.02121851104134,-2.43584960421962,-9.97356847102335,-6.99100060618635
1.52862782653779,-1.94301446321955,1.41311171724997,-1.7405411323508,1.96722493305742,-0.814020928534917,-1.18280237086316,-9.26956386403877,-5.29944736864348
1.30265544992917,-1.22141392704524,4.49544132663783,0.239319196938538,2.01194738854498,-0.599310506501497,-0.39313855055092,-10.6149195906172,-4.84293120507193
3.88277384105474,-1.96769747308014,-0.742830270270697,-0.294569382350833,2.13288124677453,-1.00447189298169,-1.81281080083335,-13.0064883977281,-4.73587175429019
-0.243469454171961,-1.80504956211592,-6.73124216632071,-0.209846287076925,1.67664607997161,0.745949039318737,-0.500632703708026,-9.2437261645761,-4.69975096803722
-0.792173338633391,-1.54553796242773,4.84201167574549,1.60916029372958,1.10603553982701,-1.01643145076265,-1.0412291023164,-10.5572001209923,-4.80603897592427
-0.366136316350948,-1.09796569459958,-1.74758236670088,0.942415321131059,1.51845834253162,0.835151180311738,-1.77862018767284,-9.63475896045473,-6.47619159281798
-4.54899486663233,-0.934752446567062,-2.95790348781145,-0.172882291048534,1.3463639858317,0.675026575268852,-4.73701680623812,-11.7955297076458,-4.91288715035493
-1.49048112609519,-1.79451307025804,0.394449987402706,0.085108387776313,0.912470864159406,1.18705334251799,-0.689363121900545,-9.24148016986473,-4.8726372625805
1.67867740943514,-0.806120813074753,-0.747673505646615,-1.13925550385815,1.87889503194972,-0.0793433739100215,-3.36250709413396,-9.29521907595568,-5.01281462689805
-1.20176274699811,-0.958599104272764,0.111832408264182,-2.49996213301165,2.25688005174572,1.17425568134332,-0.330194852047783,-9.35164139974373,-4.69252061736048
-1.1576203124812,-0.90594489881688,1.35792359574548,-0.441871615373792,1.06843811716791,0.713208646919936,-2.62301886911006,-10.0674263475787,-5.54342761296661
-2.48817726026869,-1.83989789227124,-2.60320250375839,-4.32132118341804,1.8720930370008,0.968220807631147,-0.717521248674977,-9.45740145334236,-4.63952883388641
-1.12155113106096,-1.41377744344091,0.823697711162959,1.87902824340463,1.67963526254841,-0.254656977666829,-0.326987197795905,-10.4145969254932,-5.38457126481105
1.00548284894885,-0.996056623001692,2.91599542631239,4.90098386599052,1.78750353658832,-1.04690693457491,-1.91139690882378,-10.45007450127,-6.23792984296098
1.71476391231962,-1.17270336036851,-0.955553617227611,0.88983144845952,-1.39037188507056,-0.548653549158338,-2.61786230778569,-9.21096687026643,-5.12565992264712
-0.00989101229588652,-1.42744675561092,-1.1017796761493,1.56252580127727,-3.02789611978126,0.546543264279519,-0.482151506731802,-9.22328920563771,-6.46537623941858
-0.456110062546177,-1.62855814137957,-1.66243438644904,2.11025860243319,0.272910414643619,-0.348347902577232,-2.13228655520092,-9.94416500177238,-5.25485770090427
-1.11764165590014,-2.09332370643269,-2.56191553723529,0.157970622380178,-1.39363710307418,-0.283372611718665,-1.8661761030235,-9.48171195069678,-5.48572916266918
-2.07958987953851,-1.63656300976895,0.230769028882393,0.222163651556939,-0.0819755118569453,-1.27044438307367,-1.01544505689178,-10.3231852939236,-4.78655189655734
-0.447335609254877,-0.785194126908425,-0.0406573933020235,-0.962190254818469,1.55931913673283,0.0514800549630553,-1.16887477774617,-10.6532286689261,-5.17382867659144
0.289751577841678,-0.856299330672684,-0.0228315441709672,0.659721950946334,0.676289694324171,-0.981235278495036,-1.47145321788046,-9.69177191929466,-5.38481527021844
-1.28386659265011,-0.91877749913593,2.0742144765209,-1.13393716871673,2.09761778409864,1.00026412658637,-0.45709597809233,-10.2877954911487,-6.25169064425094
-0.221833238321226,-1.82037692853916,-3.26746481995482,-0.903819583098085,0.89224074798615,-1.12660716797764,-0.948920425036974,-12.0509275704823,-5.35132848362039
-1.27741441520126,-1.89780798521963,-1.36305758756489,0.923628982666887,1.58679884765342,0.71061377773373,-2.47515575734013,-9.22846131554884,-6.06170647931174
0.00919831789752689,-0.713573742741204,0.0551385220045994,0.982145046888694,1.87008143518163,0.907456399499048,-0.0211638930959121,-9.58417969193426,-5.76013291562975
-0.601919908720141,-1.29297890241333,-1.1728518327331,-1.56421230956794,0.461949216897471,-1.25227309995091,-1.97154332430515,-9.35854278752916,-4.73935084346313
0.618973973070839,-1.25313976192253,0.304063903018773,-0.817421589535456,2.12462749341111,-0.553356158387772,-2.66304942424756,-9.98314393287408,-5.41041990342395
-0.512046261925861,-1.79504948041817,-0.0709981626964802,-0.532614617657454,1.47383930983948,0.344330093401837,-2.12867790780877,-11.2815853033246,-5.43569715166552
-0.59518796853177,-1.09669026812836,0.279210629922163,-2.47371455650116,0.847992726416602,0.712924367029088,-1.44999637326162,-9.59550043696761,-5.3499642371926
0.134956241382717,-1.56872212621574,-1.78122193779338,0.910733268809713,1.0947916393876,-0.241009350644131,-1.51763132023852,-13.1249254071642,-4.77904075211388
1.04770712063295,-1.65005800985068,-1.76866231047458,0.204399593168248,0.46638042860639,1.15916742014692,-1.72419955851572,-11.0245829306853,-9.17669504349104
-1.25925052107945,-0.976882033284783,-0.354535066446959,-1.85006388498778,1.7674106004987,-0.264286917472207,-3.78521945745815,-9.32027121469502,-5.77606918199647
-0.352624553907672,-1.54580154881463,0.767640577737643,3.62979864409282,0.397284922082182,-0.18300672154726,-0.130618687908287,-11.0866119346258,-7.05593910950495
-1.01661804912963,-0.857646360110048,0.634140968778371,0.249133275215966,0.582548300330647,-0.524275512227041,-0.922943503793176,-10.5626264915139,-4.79169652087031
0.53210121474022,-1.98364680412359,2.38902195681823,1.31536411246888,1.22148311504313,0.269821345887584,-2.08664781441164,-10.6208018795354,-5.35311756258394
-1.49062130811148,-0.846736618155232,1.4703668070334,1.72610933135717,0.60923248848455,0.141385626507715,-0.24530031545574,-10.3754943590808,-5.23031315695808
1.84589248040482,-1.30574232244851,0.734947382202914,1.97401560167443,1.40005307984807,-1.24261991400366,-1.18784597270489,-10.7187952047181,-5.5290773226418
1.08039118397582,-0.910420734340292,1.43384117134307,1.38927436176148,1.81410725088144,0.606619013414059,-0.988669748254162,-12.6988312599715,-5.38931107313744
0.700436982660647,-1.00798340553996,-1.91818212997262,0.576008675633186,1.92522822253956,-0.735940633691285,-0.438077796936549,-9.3122422490308,-6.76770536739115
0.48114355930372,-1.2808144010134,-1.09446440715604,0.527619643750341,2.10842445013527,0.380101482523117,-0.7357457249746,-9.25169426055916,-8.07570117633476
-0.522627421366025,-1.04737234543706,-0.701196545960478,-0.987485600068305,1.31903778618134,0.0538081899258814,-2.5497010221738,-9.26909557816142,-8.36807225026731
0.119484693617889,-2.30072542699959,-0.375265568549867,-3.47816855745887,2.25427786701024,0.32302771150718,-1.65214921487487,-10.0014960737771,-7.16162244852674
