"parm","WLS"
0,5706358.90908207
0.000101010101010101,4645689.09311428
0.000202020202020202,3836451.97914644
0.000303030303030303,3159585.56668206
0.000404040404040404,2617763.56073856
0.000505050505050505,2167145.38066836
0.000606060606060606,1793365.17713691
0.000707070707070707,1477738.43138919
0.000808080808080808,1219263.81197185
0.000909090909090909,995021.320232605
0.00101010101010101,804750.743245052
0.00111111111111111,646682.317277037
0.00121212121212121,512666.367550751
0.00131313131313131,409555.268310787
0.00141414141414141,316220.744355046
0.00151515151515152,245835.655126802
0.00161616161616162,188403.481880108
0.00171717171717172,139929.971087
0.00181818181818182,99533.8747225493
0.00191919191919192,67198.2920624532
0.00202020202020202,42634.2112075887
0.00212121212121212,26288.4472225999
0.00222222222222222,16339.8226368243
0.00232323232323232,13792.6608040477
0.00242424242424242,18281.5477928737
0.00252525252525253,27717.437867895
0.00262626262626263,44501.846457862
0.00272727272727273,NA
0.00282828282828283,94271.6181233368
0.00292929292929293,126820.400586184
0.00303030303030303,167723.549264492
0.00313131313131313,219131.899031874
0.00323232323232323,NA
0.00333333333333333,324361.615253273
0.00343434343434343,391204.291530936
0.00353535353535354,463426.445256649
0.00363636363636364,538068.093519769
0.00373737373737374,620033.074979981
0.00383838383838384,702650.219962027
0.00393939393939394,798932.282456444
0.00404040404040404,892298.642110053
0.00414141414141414,1005208.67994797
0.00424242424242424,1142394.02638418
0.00434343434343434,1297948.53086968
0.00444444444444444,1446847.16421417
0.00454545454545455,1612172.48878931
0.00464646464646465,1784763.27853469
0.00474747474747475,1963796.94141156
0.00484848484848485,2148673.50026383
0.00494949494949495,2334887.09353681
0.00505050505050505,2514905.97906981
0.00515151515151515,2723132.89791533
0.00525252525252525,2914293.26428834
0.00535353535353535,3125532.77385089
0.00545454545454545,3325448.56146323
0.00555555555555556,3524262.13478173
0.00565656565656566,3680229.71282795
0.00575757575757576,3901766.3379892
0.00585858585858586,4044970.95653304
0.00595959595959596,4255756.40567905
0.00606060606060606,NA
0.00616161616161616,4616775.71709363
0.00626262626262626,4835111.18919836
0.00636363636363636,NA
0.00646464646464646,5187860.02166003
0.00656565656565657,5408332.81913025
0.00666666666666667,5556748.00596406
0.00676767676767677,5744196.50425076
0.00686868686868687,5911868.05080384
0.00696969696969697,6154471.25946765
0.00707070707070707,6305693.8131043
0.00717171717171717,6491863.18370122
0.00727272727272727,6677838.45071548
0.00737373737373737,6897723.80491135
0.00747474747474747,7068702.2945203
0.00757575757575758,7257572.55303823
0.00767676767676768,7450329.29148497
0.00777777777777778,7505625.18656536
0.00787878787878788,7827720.56903374
0.00797979797979798,8007484.64879351
0.00808080808080808,8156836.8676037
0.00818181818181818,9148071.69469289
0.00828282828282828,8516687.81378735
0.00838383838383838,12057133.2624035
0.00848484848484848,12365799.8557283
0.00858585858585859,12673128.0345072
0.00868686868686869,12978775.1134937
0.00878787878787879,13282545.1545703
0.00888888888888889,13584114.3627446
0.00898989898989899,13883205.2637081
0.00909090909090909,14179579.4306076
0.00919191919191919,14473011.5817309
0.00929292929292929,11074110.8084901
0.00939393939393939,NA
0.0094949494949495,10698448.8588692
0.0095959595959596,10887786.6621463
0.0096969696969697,11062274.4433391
0.0097979797979798,11237480.6429353
0.0098989898989899,NA
0.01,11595850.4916552
