"Repeat","Value","Convergence","pE","alpha","k","a","omega","p","eta","mu","R0"
234,187216.557162459,"Successful completion",0.00928529626026961,0.992451141243389,0.655314725015196,1.33957310407871,0.00387425034838386,0.184734244984097,4.59565021733776e-05,0.00208204744857844,2.49839102086174
235,88656.6918508427,"Successful completion",0.0020954265043734,0.700672200670203,0.970250353333474,3.0067219566919,0.00669997055766833,0.16653647373358,4.11200393437128e-05,0.00211258867933971,2.49760864025908
236,56696.3584237715,"Successful completion",0.000249018027012729,0.827168413556477,0.763691203814486,2.57585646051599,0.107271720490027,0.0144194795340714,3.02081755149662e-05,0.00231207489840691,2.49660049328226
237,63553.6956717916,"Successful completion",0.00065626209075976,0.98930693444873,0.299315582560492,0.0527923219232268,0.0799871264409873,0.0207483530139486,3.18750262290479e-05,0.00227339971410033,2.49627038195315
238,129260.966316569,"Successful completion",1.12600577890707e-05,0.965400363572105,0.922608349852127,3.10395836623163,0.000843216770814172,0.199235650034679,4.22579087114425e-05,0.00210475959164857,2.49962350786275
239,65218.8541668509,"Successful completion",0.0011298312349056,0.99204257790977,0.926403554361947,3.00912561408968,0.0314580779635952,0.0597303616686053,3.57101834881044e-05,0.00220172436781465,2.49577601264534
240,91587.564942616,"Successful completion",0.00252541179480019,0.997013784275229,0.305804312856087,0.0863319426298817,0.00634005642607276,0.194042315741574,4.12344254117713e-05,0.00211460389982231,2.4972328829214
241,70582.5773967797,"Successful completion",5.9555354775321e-05,0.476929321407767,0.639838403137355,1.92201634403072,0.801447687244019,0.0171671278344422,2.69542452445543e-05,0.00237792849252244,2.47281566403526
242,54735.5924527874,"Successful completion",0.000461614360481671,0.954670859780357,0.690698349697041,2.2594281094997,0.0771940033845905,0.0164663410867451,3.18108158708859e-05,0.00227519727326924,2.49715510716884
243,52636.0968821172,"Successful completion",0.000321564164837028,0.533613867762727,0.993713350773203,3.15718666100668,0.081212562727039,0.0194772188336655,3.15505246472071e-05,0.00228847873889111,2.49678658939041
244,85097.6780188587,"Successful completion",0.00208043560338933,0.614800620021112,0.300736332947326,0.0560757096423716,0.0106722896837027,0.126792820553704,3.96718077082307e-05,0.00215326709310526,2.4971673230987
245,91039.1067439202,"Successful completion",0.00222603443690609,0.984811879585471,0.991143964371563,3.075647396368,0.00656278486560294,0.198944012611521,4.09113736267293e-05,0.00212433950518647,2.49706737376159
246,199664.633819554,"Successful completion",7.69265151009854e-05,0.998383876430723,0.991987711734947,4.59876783027843,0.999958096466832,0.195009090885865,2.69883057331035e-05,0.00237604972283513,2.06132684546919
247,90465.774774915,"Successful completion",0.00235599567346422,0.674833262114146,0.515519127638274,1.38385853320313,0.00559922268865881,0.196394562566553,4.11562629280558e-05,0.00212883748062148,2.49765823873412
248,60033.8012156378,"Successful completion",0.000281572823217665,0.193876960352324,0.993199443878474,3.02630089398957,0.0420194569143313,0.0379247324507424,3.45961502043942e-05,0.00223646362070607,2.4980709397758
249,93554.5204218589,"Successful completion",0.00253350522935613,0.917098911344498,0.319521040340102,0.182077231948569,0.00337903404506097,0.199990247280822,4.25255718500163e-05,0.00208336232422264,2.49849478045992
250,91508.6842833085,"Successful completion",0.00253077889760279,0.999996650110307,0.318004134234707,0.187399099985086,0.00557447589503315,0.197648773069266,4.12656562222644e-05,0.0021224992660131,2.49752097720012
251,72395.4840495542,"Successful completion",0.000194901169093241,0.981778134478961,0.400452618721444,0.704869345806864,0.314102382048271,0.012541274750438,2.77613509583843e-05,0.00236627121277177,2.49115497854264
252,89141.804321575,"Successful completion",0.000834860029222364,0.128210116632508,0.999892853473278,3.12361178317825,0.00987210683397836,0.199164954981397,3.98219217108234e-05,0.00214199114877187,2.49891845308184
253,73418.8274965182,"Successful completion",1.96719508230878e-05,0.236465054895811,0.571877047065539,1.55819266037147,0.987241233885041,0.0180360798063126,2.67595740225552e-05,0.00238388200064399,2.47431024703062
254,52413.031302322,"Successful completion",0.000459875922905146,0.8542094896201,0.999997289645702,3.19271219599614,0.0779241176505202,0.01870440089528,3.17528607101467e-05,0.00228289097667323,2.49678276114584
255,56204.5984052414,"Successful completion",0.00052995445201017,0.38479628265857,0.922659320055649,2.94617106766759,0.0609559235224441,0.0355189272003981,3.28181268307588e-05,0.00226354804819886,2.4959939237366
256,90825.9759575047,"Successful completion",0.00189313015175431,0.342901201074924,0.356144177190321,0.488131266037008,0.00613631935338362,0.199507868000391,4.10849471490388e-05,0.00212339192497234,2.49783195323444
257,57647.1547765823,"Successful completion",0.000860092650530723,0.981672981843688,0.764075436715391,2.48325762826546,0.0516182983508418,0.0367317035145305,3.33585286341652e-05,0.0022501823637182,2.49574278624699
258,64341.139377576,"Successful completion",8.80958881642859e-05,0.10249446483055,0.910797666389904,2.86079478439872,0.0468003944974131,0.065508899877793,3.38719818843506e-05,0.00224371101450713,2.49981346222088
259,90663.9653884228,"Successful completion",0.00199807181174672,0.642967606845421,0.597630847572083,1.83640871993605,0.0065061926033291,0.195936787171698,4.08600936755049e-05,0.00212090813539016,2.49730866515705
260,63301.4147741685,"Successful completion",0.000914082945311995,0.999984633485781,0.664046309994596,1.96568888425652,0.0484621972670089,0.0137722005494521,3.4710743575005e-05,0.002203511750748,2.49849828258945
261,73516.4156119644,"Successful completion",0.0015785700461609,0.969108725270199,0.294470018513292,0.0787706347717703,0.0208414504898988,0.0668450382453532,3.75566752812557e-05,0.00217558882762059,2.49687651998135
262,56002.5879544742,"Successful completion",0.000445685960071662,0.410127814272656,0.648121959716308,2.06991081685269,0.0590864345046936,0.0285585237555118,3.27694209628417e-05,0.00226658017676011,2.4968100414384
263,167226.941145368,"Successful completion",0.000335093549359843,0.59291931822692,0.966709838334378,3.33669403044315,0.146383995949806,0.199302914210728,3.07130822342287e-05,0.00227390176812235,2.43936442581143
264,76489.529812111,"Successful completion",0.00144703685400666,0.86993117208472,0.975277092624624,3.14699091096367,0.0146643521914462,0.0841380346612417,3.89239306915671e-05,0.00214477854548299,2.49727000240439
265,58318.8019563698,"Successful completion",0.000892193161643309,0.761932713866765,0.52836925524714,1.44732033352046,0.0510136733042967,0.0252884640600019,3.34441919698057e-05,0.00225328167573304,2.49719814095996
266,90720.2914327134,"Successful completion",0.0021955377337771,0.663473861046528,0.878987135550401,2.74984321922174,0.00646532139657158,0.199990025309761,4.09207222782338e-05,0.00212625098217231,2.49725470878873
267,624631.658067565,"Successful completion",7.52387034619756e-10,0.259584458644261,0.00440650559538538,345.848225553689,0.988520686414781,0.199831787540757,2.6358023478183e-05,0.00239771835334885,2.19639966176902
268,53843.0398635551,"Successful completion",0.000575062836211992,0.909269475399892,0.753590168287187,2.44016645214362,0.0694113270783815,0.0199711982397657,3.20716461025587e-05,0.00227721646251782,2.49691556923052
269,61449.8666381665,"Successful completion",0.000500866793550366,0.655954421627465,0.312670866092452,0.208610545322716,0.0602775798838736,0.0170149721086106,3.2757157298633e-05,0.00226292838964917,2.49782683559876
270,70450.8445605471,"Successful completion",0.000222566785628264,0.997952710972175,0.575874645801969,1.51979715221797,0.325065867430229,0.0111538797031393,2.69583988108447e-05,0.00239600153881557,2.49184393198726
271,87572.4654726166,"Successful completion",0.0021916318579645,0.94135339219281,0.79527269559246,2.50743462571983,0.00840705567071873,0.162945129842895,4.04063920132797e-05,0.00213143778586942,2.49693908637357
272,88425.600670872,"Successful completion",0.00220722716155185,0.997493417723032,0.720182202253139,2.26395443727399,0.00848696883242165,0.171692628657083,4.03110044568548e-05,0.00213738748159707,2.49672232793776
273,53377.9202715013,"Successful completion",0.000456457023924474,0.530581667431582,0.950248227636529,3.04125751547497,0.0698922223788228,0.0247419414998177,3.2240459437414e-05,0.00227093512391219,2.49649162563182
274,91653.9042855513,"Successful completion",0.00254002533490849,0.999999916721971,0.309129687026954,0.11560093101944,0.00546699081293601,0.198845636746351,4.1225919734419e-05,0.00212277809597316,2.49755405366674
275,53678.6549035223,"Successful completion",0.000558188038482165,0.963245474461126,0.768525399038342,2.49787267448047,0.0716241990250274,0.0187388091203132,3.20219361936209e-05,0.0022815801665083,2.49699296067783
276,61635.7891724245,"Successful completion",0.000794811290947451,0.99096331256361,0.954524837145472,2.99150677599928,0.0362484696727803,0.0159914219482926,3.56443364008994e-05,0.00219820279228665,2.4986970762135
277,88679.0687127705,"Successful completion",0.00215970727523441,0.980124003264411,0.999207537197471,3.09478490897323,0.0077827053908747,0.170575545029635,4.04276861571199e-05,0.00213613332914846,2.49701976708178
278,84012.7730086484,"Successful completion",0.0019258589099798,0.742539175174908,0.9669202572251,3.00584885279705,0.012163920996625,0.134436172940357,3.93161736965171e-05,0.00214881576611486,2.49646238977642
279,88427.8043088507,"Successful completion",0.00214952705853385,0.805664093174635,0.858199715608295,2.69669334928759,0.00876433358261421,0.171062090871049,4.03111641615178e-05,0.00213635974677697,2.49671710725029
280,91732.3666475844,"Successful completion",5.51800930557155e-06,0.0111696881347618,0.997060197295293,1.7762734911444,0.998435825386205,0.199999999999988,2.67766544332322e-05,0.00238700299424034,6.47018093416845
281,65466.385652145,"Successful completion",1.9006439182355e-05,0.308517381100805,0.955220652138932,2.94000687062055,0.763395056013386,0.0155774481380826,2.69376178515391e-05,0.00237850446574527,2.47990683774293
282,88057.9495539623,"Successful completion",0.0020955852963076,0.648662922925596,0.740973772043218,2.31687066050797,0.00921464274328001,0.168528850633322,4.01706845416663e-05,0.00213231216073744,2.49671618027114
283,91219.7559851317,"Successful completion",0.00229536270578201,0.995941117771391,0.999999486555285,3.08835067923996,0.00619478288167072,0.199818527549041,4.11334564660058e-05,0.00212387080197485,2.49721613828665
284,90684.3785462701,"Successful completion",0.00239876950352839,0.954915748340455,0.591379667576786,1.74233420782217,0.00662738872935912,0.196075954756924,4.05410607004628e-05,0.00214850459797154,2.49709152688624
285,81554.5038304486,"Successful completion",1.37659607368657e-06,0.9967864975284,0.86150171603413,2.78205910567162,0.999921276351975,0.00482197257702697,2.67044763833048e-05,0.00238899150306388,2.48915530184708
286,68498.0831939213,"Successful completion",0.000104560170704593,0.0833957202620475,0.998902233140142,3.06447169133442,0.0898674584929138,0.0707778140749489,3.06532191055674e-05,0.00232731522654098,2.50316603631228
287,66991.513996406,"Successful completion",0.00153300854903312,0.999317590785902,0.397927314642747,0.739211245909578,0.0268270761919944,0.0438396954548821,3.6652849265447e-05,0.00219502927014511,2.49735399636787
288,86051.3621112803,"Successful completion",0.000748001984889891,0.108975180700014,0.973263509339563,3.0654804111296,0.0162786473482017,0.172728414495309,3.83277723640359e-05,0.00216874344601133,2.49942105445884
289,52563.4969024304,"Successful completion",0.000537125182139584,0.999968074415605,0.990032017042515,3.15664665037775,0.0762834285956775,0.0200383847290479,3.200779941362e-05,0.00227519942394037,2.49656066964676
290,186985.351530182,"Successful completion",0.00786293248244606,0.471310428995952,0.722199190428894,1.58821285682461,0.00697632033840343,0.0875917491011465,4.43546094268455e-05,0.00211227873964028,2.49879646224299
291,59859.8548497644,"Successful completion",0.000901174650339917,0.999980008912842,0.964152077032547,3.15254090509481,0.0403815781828001,0.044312026360028,3.47883955374624e-05,0.00222171231563148,2.49597388244012
292,82445.0346479536,"Successful completion",0.00023532188098304,0.0506085747484917,0.999971552302969,3.09458896385192,0.038790719520232,0.166503163366902,3.45735524038354e-05,0.00223381008234093,2.51575860554051
293,203790.750284942,"Successful completion",0.00990438892018819,0.912696237168692,0.956633219027803,2.2408966158509,0.0031873828082534,0.199134630515793,4.61939839829425e-05,0.00209151797312332,2.49858706229054
294,63462.3710751862,"Successful completion",6.96847665448826e-05,0.739493035137954,0.990278021386349,3.08521506261261,0.596614510214137,0.0125944764468715,2.72340485125116e-05,0.00237139471143272,2.48375515134154
295,64491.3326984798,"Successful completion",0.000549937129298161,0.999459581878065,0.384410605982994,0.676991173949639,0.0555221702730786,0.0103980886583787,3.32149621006119e-05,0.00225817661599457,2.49870109803106
296,190375.551879608,"Successful completion",0.00959883921339782,0.92166347591767,0.522469525255774,0.767607651815016,0.0029944732251686,0.193894431655538,4.62264248571424e-05,0.00208708671676424,2.49870596094186
297,198455.249336778,"Successful completion",0.0099419535421901,0.980099303337044,0.695008699726546,1.45321205934539,0.00341136100820319,0.19172802962623,4.62501619542059e-05,0.00208377145829568,2.49853169967255
298,60147.7304024873,"Successful completion",0.00110437497655995,0.866242471847383,0.989257473525441,3.08121364390114,0.0396013100821585,0.039674928968282,3.46425765745667e-05,0.00223525928469248,2.49652549878962
299,66585.6501772133,"Successful completion",0.0011460449276753,0.986368955045537,0.770765005345761,2.60237485443259,0.0246269524067451,0.053441367385786,3.66531802400424e-05,0.00218707643316171,2.49704332640204
300,85507.7769965537,"Successful completion",0.00178231360054605,0.924743033234478,0.470308847284155,1.30544293618362,0.0109055754665719,0.129246340462445,3.92764229912508e-05,0.00213902955159328,2.49685728904993
301,99815.0723086512,"Successful completion",2.23871396604332e-06,0.00967532953888957,0.547983124090624,0.408953504352522,0.666112099327176,0.198810187094181,2.72395568117835e-05,0.00236900770576535,5.59076926465323
302,98107.1747346163,"Successful completion",0.00287644702714908,0.999999999999132,0.308473717839616,0.000410107279405154,0.00230970406023662,0.199944007569991,4.24407794378051e-05,0.00211568824736781,2.49896092415626
303,72875.4083329382,"Successful completion",0.0012372710288367,0.998677538097419,0.905976727061082,2.98264659597843,0.0270848209255555,0.0848868338994381,3.62586472174169e-05,0.0022036921062212,2.49482768557541
304,52650.6559782059,"Successful completion",0.000410106098159832,0.732812164676741,0.984772837826393,3.13494576063215,0.0763985683150093,0.0170894446653048,3.18251270776861e-05,0.00228488793599729,2.49718138779539
305,199350.870445046,"Successful completion",0.00981482776316317,0.902783827673458,0.533234657971715,0.797618947388694,0.00450266137670228,0.134142616826883,4.59460590816217e-05,0.00209113080416262,2.49865726313028
306,87085.166520773,"Successful completion",0.000404419593471934,0.0753755430357196,0.703545143154582,2.18662245987019,0.0124938593913964,0.199602094003615,3.92840771531696e-05,0.00214985750648277,2.50203675093192
307,70673.3596353876,"Successful completion",0.00133010445882823,0.807384730951481,0.91303723361874,2.95040148776084,0.0245996054371575,0.0759975286084212,3.70398369216173e-05,0.00217991436808429,2.49590510501232
308,91036.191689229,"Successful completion",0.00225906235271644,0.571305206708693,0.376550181324373,0.612502215174112,0.00577035299726146,0.199998340229723,4.10673212457977e-05,0.00212739822396998,2.49761985816803
309,191744.02050573,"Successful completion",9.20651962473597e-05,0.395690293038897,0.764182099619121,3.1401606332702,0.767790086265305,0.196215997301457,2.69042322163097e-05,0.00238360296541964,2.21855172433473
310,58765.4769643112,"Successful completion",0.000715064571115334,0.999938891673068,0.403187537964072,0.862959417376103,0.0597061348321518,0.0219785255774439,3.2867902456505e-05,0.00225841584063014,2.49704745122266
311,414590.211596201,"Successful completion",0.00985243647742639,0.0143969241083795,0.971013107059332,1.8815969884389,0.0351448435994871,0.199747136140489,4.06987165406976e-05,0.00219276717795132,2.60435225531966
312,205301.369720999,"Successful completion",0.00999999778236809,0.998359781473803,0.999224760500999,2.3509329723632,0.00324326488392157,0.2,4.65987213010792e-05,0.00207068046281959,2.49854079722238
313,84021.6171619154,"Successful completion",0.000110969817134663,0.0303594434698843,0.87010954333167,2.61577806421446,0.0450685354996754,0.199536630508491,3.41359918887959e-05,0.00224613388488547,2.55157087686323
314,88096.4058607784,"Successful completion",0.00221653772382371,0.888104516968509,0.650988969215814,2.01307801948398,0.00708365228807727,0.166295896441117,4.07845429344926e-05,0.00212989020744807,2.49738664436569
315,811527.935895081,"Successful completion",1.28490853779308e-05,0.996400336322083,0.38496855697986,10606.3720107489,0.0522659339730581,0.155456052741854,3.35202057776877e-05,0.00223805240102976,2.48172596275868
316,83612.9706152711,"Successful completion",0.00192486659357339,0.425112436071619,0.612829471663248,1.81012242126242,0.0121450029523793,0.129737665991604,3.96247762197536e-05,0.00214746785127883,2.49698745539177
317,83220.9056283641,"Successful completion",0.0020252861750724,0.950174976466467,0.757183370039028,2.39250405386191,0.0115655576411687,0.128742017795907,3.95088651212186e-05,0.00214490019861991,2.49666932983362
318,98558.1351800879,"Successful completion",0.00325873531759028,0.908417313153046,0.976454173987336,2.7195204552507,0.0141133043111636,0.103460227130293,3.98446965444756e-05,0.00214624554054314,2.49675142913318
319,105937.016168014,"Successful completion",7.88708021853451e-05,0.47990362487639,0.440869032840293,1.10465219325826,0.00161919338350775,0.173834091245721,4.18306991570386e-05,0.00212307942018645,2.49944295139901
320,202681.906715087,"Successful completion",0.00999625807496086,0.978370309330761,0.67017535529548,1.35250061649515,0.0038850179482805,0.147252528990137,4.6110445285717e-05,0.00208500151146725,2.49871598474589
321,52664.1406400389,"Successful completion",0.000428717262735589,0.762661645051505,0.946519867569829,3.04512653808997,0.0763494630788216,0.0180496834275142,3.17961202252036e-05,0.00228424756353733,2.49700652584017
322,90551.1336070248,"Successful completion",0.00236051940997293,0.95719124241961,0.693744710308975,2.15121953910117,0.0059760109459576,0.199003308107683,4.10109775424749e-05,0.00212494710009267,2.49733749337089
323,214718.663326794,"Successful completion",0.00980649156936775,0.554911747833919,0.956605621894333,2.21751432464354,0.00490869449613589,0.132270824704884,4.60699083746512e-05,0.00208422344005491,2.49866932098868
324,61052.4546934102,"Successful completion",0.000361063646256601,0.373246189527068,0.321911879447049,0.263567486746767,0.0550370890022429,0.0231283023242656,3.31221250961781e-05,0.00225982231127112,2.4976703109884
325,62653.8050505965,"Successful completion",0.000587671653396537,0.32850636931422,0.334597825283569,0.370297354734771,0.0417086077845243,0.0349812011880955,3.43686158599282e-05,0.00224276060650596,2.49746279863707
326,64921.2895829109,"Successful completion",0.00142929109041784,0.999999874331214,0.410768184009742,0.80557514694706,0.0307480718912353,0.0369277300854189,3.57794970205464e-05,0.00221346436370156,2.49744522291192
327,84487.1741021703,"Successful completion",0.00219131343840758,0.985099201956409,0.506759341740558,1.35522259526774,0.01057595461017,0.13239759447864,3.98377140972669e-05,0.00214405589794056,2.49685477540314
328,84049.0799923896,"Successful completion",7.36293163614708e-05,0.920775528050763,0.310404471293073,0.0547214557306067,0.904298979805655,0.0118040103755037,2.68008889623636e-05,0.00238437950855157,2.47621231039104
329,86904.361327771,"Successful completion",0.00161885435581554,0.22948257318803,0.617248279401133,1.82764631268336,0.0118451166732821,0.162031448618612,3.94458770017015e-05,0.0021503377547948,2.49729267572853
330,202054.949438562,"Successful completion",0.00985772265851813,0.888951449179828,0.497226496746942,0.61607736202194,0.00531508205418236,0.118796147011582,4.5932656191411e-05,0.00209217458898563,2.49859904374914
331,188112.440252942,"Successful completion",0.00925084425234382,0.755800740755624,0.388024915026434,0.0677862590866537,0.00247870097955374,0.199240675161746,4.66182387734484e-05,0.00206563876617733,2.49892871076349
332,91046.9357119661,"Successful completion",0.00233286545809169,0.650055361735033,0.376728712735865,0.612583154270179,0.00567367140596658,0.199289786871281,4.12255708725973e-05,0.0021227719393775,2.49760808749805
333,88512.9695838785,"Successful completion",0.00233763194443792,0.987143225081826,0.425116019198429,0.928131573571324,0.00704034258850733,0.165495684123048,4.06859725342382e-05,0.00213435729297587,2.49738221457719
334,53971.4060844854,"Successful completion",0.00054352803719803,0.988534027554316,0.745880086735907,2.41852301564694,0.0710900482192783,0.016937953110992,3.20612372628929e-05,0.00227739012099987,2.49729422185377
335,77422.8537470454,"Successful completion",0.00136632998082081,0.368438110672542,0.98958413263748,3.10079218785546,0.0167294273797426,0.102759701233639,3.8393920656232e-05,0.00216244245145428,2.49686870817244
336,52455.7218705787,"Successful completion",0.000475678014880892,0.956767755122335,0.99851459560715,3.18640890262855,0.0803392673335867,0.0185369957160605,3.14574903801836e-05,0.00229314955748468,2.49666601372273
337,88780.4214111621,"Successful completion",0.00217695232929911,0.503045284501166,0.428766355171681,0.92321861298461,0.00864841201573599,0.17018791086595,4.03201604026231e-05,0.00213855854491614,2.49705183456972
338,65825.0236201715,"Successful completion",7.91723626271819e-05,0.507949780162311,0.849153052196578,2.61662953984813,0.613063627918867,0.0162313861814451,2.69795996575356e-05,0.00238836270641593,2.48002038583958
339,212988.080366141,"Successful completion",0.00999331190199305,0.365559637405334,0.50019585603854,0.598397560612495,0.00502011834331812,0.154766896639179,4.62672419915156e-05,0.0020831588167204,2.49858897123501
340,90662.7949115117,"Successful completion",0.00213289015158617,0.382832062419806,0.320326395445103,0.186307493598135,0.00876473704532169,0.181183775051444,4.04071604125428e-05,0.00213079357681902,2.49706695624806
341,208202.576056681,"Successful completion",0.00999991774723169,0.489993148470586,0.598937075196723,1.06526371107279,0.0039497753528035,0.167874643716296,4.68132574652691e-05,0.00206809646530245,2.49868063646131
342,85143.2172252095,"Successful completion",0.00162663539787693,0.404663369152762,0.943464155580596,2.9810375064006,0.0119952987889568,0.147362284446784,3.9225930512363e-05,0.00215313882866425,2.49667291595443
343,52813.9583772091,"Successful completion",0.000526600855942996,0.999031076205083,0.995874526133416,3.19795755515566,0.077191650683944,0.022361073630267,3.17594385438825e-05,0.00228261531299172,2.49611672010217
344,201803.10240837,"Successful completion",0.00999948845248265,0.59607363228321,0.402015773807201,0.0934159435644142,0.0035859731507808,0.178269824542061,4.64022903503423e-05,0.00207267492899503,2.49866994036988
345,87361.5084804504,"Successful completion",0.00243234114367651,0.997797125531506,0.507925476599059,1.32731594133984,0.00917168153532203,0.152740315952247,4.0388301303532e-05,0.00213502014831893,2.49684878074208
346,91197.1173197155,"Successful completion",0.00198873249003739,0.363551074911104,0.294596590015298,0.00414958165922439,0.00606661057832599,0.197163058252054,4.10207776439798e-05,0.00212802279633423,2.49783224083262
347,55543.7206195541,"Successful completion",0.000543058967833066,0.965849648090474,0.663133364798432,2.09566725213016,0.0867775580731893,0.0207207544198339,3.0920907980524e-05,0.00230750405251852,2.49597017714183
348,75191.4682383697,"Successful completion",2.05829670655654e-08,0.228267214480726,0.592883723650638,1.65017016773572,0.999999988856562,0.0152896031317438,2.68402492758102e-05,0.002379890968221,2.47852128275591
349,217994.92805945,"Successful completion",0.00992157831944614,0.846684230243609,0.979607317994502,2.27453774668485,0.00583865959024869,0.0982646216598386,4.60403975251548e-05,0.00208688889273497,2.49873507184658
350,62898.8368899585,"Successful completion",7.31018483126018e-05,0.387257985714545,0.964846314015459,2.98728199425962,0.438633685939985,0.0180505458445687,2.76577567776153e-05,0.00236337410012017,2.48531736312778
351,63293.644274781,"Successful completion",0.00109692248511612,0.985611522891651,0.479015509848933,1.28864627128353,0.039577927103996,0.0458332757594864,3.45877819291184e-05,0.00223616291507799,2.49592515177575
352,90617.4426654569,"Successful completion",0.00183587092158279,0.352920651313882,0.999999947319592,3.06494151761828,0.00639150540188692,0.199988636589216,4.09730792011486e-05,0.00212468269120666,2.49770989334876
353,66975.5232658352,"Successful completion",0.000279760831250797,0.477111271691409,0.510850611808589,1.38784843642912,0.0332417747848179,0.0164780181693522,3.66529084590684e-05,0.00218853572822172,2.49891762182771
354,90671.0717217843,"Successful completion",0.00243266803031821,0.96958263947882,0.550756970620223,1.56142375648705,0.00588501110845644,0.199836992533459,4.10952296141793e-05,0.00212543678781664,2.49736312701545
355,193963.013519884,"Successful completion",0.01,1,0.384607197470877,9.1645984765062e-18,0.00321424720878958,0.199224772071663,4.65179038190317e-05,0.00207778130733119,2.49855919524801
356,90238.1529686294,"Successful completion",0.00213978034244936,0.850436215850689,0.889165776733486,2.80653818130975,0.00783247421780264,0.190454781928204,4.04297158378247e-05,0.00213506979780351,2.49670918928667
357,67169.0722746997,"Successful completion",0.000461041382483608,0.642343625745833,0.340178156755757,0.441612616256689,0.101091703218658,0.0288747570389378,3.11820922590746e-05,0.00229409256064266,2.49383857761023
358,86583.3503099143,"Successful completion",0.000196107639351507,0.042630827423139,0.340076769143303,0.299981855521007,0.0226926249195706,0.196112170703263,3.71244890236435e-05,0.00219265818880696,2.51497214810539
359,91390.8587030384,"Successful completion",0.00259683693581954,0.999385998182247,0.38754758066208,0.655299918970418,0.00431046379680671,0.1904127912847,4.17817156964309e-05,0.00211099819264771,2.4981533993182
360,52803.8393652804,"Successful completion",0.000522840502541719,0.998516936519109,0.914580915407065,2.94696488237167,0.0774907176564839,0.0189625494955525,3.16766146885178e-05,0.00228813274186721,2.49669434709029
361,71653.5537152351,"Degeneracy of the Nelder-Mead simplex",4.954908355087e-05,0.456708945740492,0.540420851177469,1.44367190794116,0.628827218382962,0.0120455967085502,2.68671904336367e-05,0.00238383695058992,2.48520979677221
362,83738.9927656337,"Successful completion",0.000237368554664872,0.046855407351523,0.98792945327281,3.02674518271474,0.0296655026200872,0.183476224441622,3.6007087099922e-05,0.00220798246589354,2.51543372930985
363,89871.3186503182,"Successful completion",0.00232275214606213,0.994215517204273,0.332671973182234,0.333609798276854,0.00707792351900435,0.174984763753117,4.06247965192447e-05,0.00213167278915239,2.49721511173936
364,87123.3704890885,"Successful completion",0.00209056371316151,0.996772916526775,0.957613367076747,2.98632468102434,0.00968553433749102,0.15712858579212,3.9816509540791e-05,0.00214752391882342,2.49657701457446
365,197665.406137092,"Successful completion",0.00996230031870392,0.88150146017631,0.481303424850973,0.544433481404768,0.0038439939331235,0.169609427177407,4.63545675539823e-05,0.00207948257075979,2.49855496140248
366,87370.6438295882,"Successful completion",0.0019888862266574,0.962410831780812,0.992993817429347,3.10562284914037,0.0101290616504563,0.159508364647148,3.97985899615278e-05,0.0021403201607288,2.49638051829403
367,57828.3707495051,"Successful completion",0.000471745261707233,0.999984076556984,0.584777563187403,1.71591884868211,0.0952617783286762,0.0132773082511388,3.13166212391487e-05,0.00229031258802369,2.49715416004545
368,87272.8302638285,"Successful completion",0.00220075249482314,0.984487265857226,0.382007583138228,0.686663804248986,0.00797126989575941,0.1491007555321,4.0498342115025e-05,0.00213505701463579,2.4973305066185
369,206166.202687876,"Successful completion",0.00983760414907277,0.970225085654644,0.735052579694581,1.58858019156183,0.00491356942367936,0.115141526150706,4.56533474853284e-05,0.00209693949673254,2.49873138983828
370,85464.0965396399,"Successful completion",8.10924688512685e-05,0.950002244538017,0.311980354600693,0.0105487096048727,0.99960210987615,0.0126032643656853,2.64875213653733e-05,0.00239812814133383,2.47181969689442
371,52738.4752735252,"Successful completion",0.000514623373715248,0.999510988931976,0.952902380633358,3.08030609612734,0.0702490600156066,0.0178651186849284,3.22975027089611e-05,0.00226931070116651,2.4971763859652
372,87187.4548747073,"Successful completion",0.00223050960662565,0.948394866152693,0.563935497766757,1.63404485572411,0.00900535600365247,0.15794932833977,4.01943857645058e-05,0.00213645563651188,2.4968189718248
373,208080.236499083,"Successful completion",0.00910700401036216,0.220738012760643,0.51851533417954,0.699655186972987,0.0054599568128334,0.16861667626657,4.58511851824089e-05,0.00209530656656849,2.49874108434079
374,90775.8448490139,"Successful completion",0.00166745138713845,0.179960639575581,0.729456975869157,2.21603096594202,0.00986821984468609,0.197963656985429,4.00972242249584e-05,0.00214325929788316,2.49782998356021
375,87985.5179022998,"Successful completion",0.00228508152657994,0.992919741446425,0.339840275514603,0.38242734653749,0.00783862795484865,0.154215738779332,4.05729273005375e-05,0.00213050645952234,2.49728226543
376,81278.4238928356,"Successful completion",0.00192653178433156,0.92745760037403,0.818274152157296,2.5928337517223,0.00989354673365513,0.101194013860655,3.99652342169008e-05,0.00213894966797798,2.49776694959785
377,92556.9360307772,"Successful completion",0.00259003041868656,0.999573841415032,0.446175573361423,0.992280408237966,0.00355437835046302,0.191136135302479,4.16312208714167e-05,0.00212918518683418,2.49847148959276
378,90605.1979607695,"Successful completion",0.00229567518941294,0.742356351830712,0.343757588747827,0.402403986722769,0.00654013346219505,0.187430468118001,4.07146058875593e-05,0.00213432236944117,2.49734826327414
379,188475.04646719,"Successful completion",0.00849216358687691,0.359125247132279,0.629722845379351,1.238363738562,0.00484362512863535,0.163732950532454,4.5746639762893e-05,0.0020883161472516,2.49856942572292
